2	10	AWK	Ma to na celu zapobieżenie niejednoznaczności składni z operatorem konkatenacji (łączenia). Ograniczenie to nie odnosi się do funkcji wbudowanych. Funkcje mogą posiadać zmienne lokalne. Ich nazwy dodawane są na końcu listy argumentów w definicji funkcji. Jednak ich wartości powinno się pomijać wywołując daną funkcję. Zazwyczaj przed deklaracją zmiennych lokalnych dodaje się kilka białych znaków, by wskazać miejsce, w którym kończą się argumenty funkcji i zaczynają zmienne lokalne. Zamiast słowa  function   można używać słowa  funct  . Operatory Operatory w AWK, w kolejności malejącego priorytetu, to: Wywołanie programu AWK Tekst programu czytany jest tak, jakby wszystkie pliki programu zostały połączone ze sobą w całość, przy czym pierwszeństwo mają pliki podane jako argumenty polecenia.
2	11	AWK	Przydaje się to do budowania bibliotek funkcji AWK, bez konieczności włączania ich do każdego nowego programu AWK, który z nich korzysta. Umożliwia to również łączenie funkcji bibliotecznych z programami z wiersza poleceń. Zmienna środowiskowa  AWKPATH   określa ścieżkę przeszukiwania, używaną do znajdowania plików źródłowych podanych w opcji  -f  . Jeśli zmienna ta nie istnieje, domyślną ścieżką staje się  .: usr local share awk  . (Faktyczny katalog może być różny, zależnie od tego jak skompilowano i zainstalowano awk).
2	12	AWK	Jeśli nazwa pliku, podana opcji  -f   zawiera znak     , nie jest dokonywane żadne przeszukiwanie ścieżki. Program AWK wykonywany jest w następującej kolejności: inicjalizacja zmiennych podanych w opcjach  -v  , kompilacja do postaci wewnętrznej, wywołanie kodu zawartego w blokach  BEGIN   (o ile istnieją), odczytywanie plików podanych w tablicy  ARGV  , odczytywanie standardowego wejścia, jeśli pliki nie zostały podane. Z poziomu wiersza poleceń można także ustawić wartość zmiennej, podając zamiast nazwy pliku ciąg  zmienna wartość  .
2	13	AWK	Ten sposób inicjalizowania zmiennych najbardziej przydaje się do dynamicznego nadawania wartości zmiennym, których AWK używa do określania sposobu, w jaki wejście rozbijane jest na pola i rekordy. Jest też użyteczny do kontroli stanu, jeśli zachodzi potrzeba wielokrotnego czytania danego pliku danych. Jeśli wartość konkretnego elementu  ARGV   jest pusta (), to awk ją pomija. Przykłady zastosowań Hello World Poniżej znajduje się przykład programu Hello world napisanego w AWK:   lang awkBEGIN { print Hello, world! }   Niekoniecznie trzeba w tym wypadku pisać na końcu  exit  .
2	14	AWK	Jedynym wzorcem jest  BEGIN  , więc żadne argumenty z linii komend nie są przetwarzane. W niektórych wersjach AWK i niektórych krajach dodanie znaku ”_“ przed łańcuchem znaków wypisze go w języku narodowym. Np.   lang awkBEGIN { print _Hello, world! }   we Francji może wypisać bonjour, monde!. Wypisywanie linii zawierających więcej niż 80 znaków   lang awk length($0) 80    Zliczanie liczby słów Program liczy liczbę słów na wejściu i wypisuje liczbę słów, linii i znaków podanych na wejściu (podobnie jak wc).
2	15	AWK	lang awk { w + NF c + length + 1 } END { print NR, w, c }   Ze względu na brak wzorca w pierwszej linii programu akcja jest wykonywana dla każdego wiersza wejścia. Suma numerów ostatnich słów   lang awk{ s + $NF } END { print s + 0 }    s   jest zwiększane o numer ostatniego słowa w każdym rekordzie. Na końcu wejścia wzorzec  END   pasuje, więc  s   jest wypisywane. Jednak wejście może nie zawierać ani jednej linii.
2	16	AWK	Wtedy, jako że zmiennej  s   nie została nadana żadna wartość, będzie to pusty ciąg. Dodanie zera na końcu przy wypisywaniu  s   wymusza traktowanie zmiennej tak, jakby zawierała ona liczbę. Dzięki temu nawet, gdy  s   jest pustym ciągiem na wyjściu nie będzie pustej linii, lecz  0  . Wypisanie określonej liczby pasujących linii wejścia $ yes Wikipedia awk 'NR % 4 1, NR % 4 3 { printf %6d %s\n, NR, $0 }' sed 7q 1 Wikipedia 2 Wikipedia 3 Wikipedia 5 Wikipedia 6 Wikipedia 7 Wikipedia 9 Wikipedia $ Tutaj komenda yes wypisuje słowo „Wikipedia” tak długo, aż sed wykryje, że zostało wypisanych 7 linii.
2	17	AWK	Dalsza część polecenia wypisuje każdą z linii poprzedzoną jej numerem. Wypisywane są tylko linie, których numery dają resztę z dzielenia przez 4 o wartościach od 1 do 3. Obliczanie częstotliwości występowania słów Program używa tablicy asocjacyjnej:   lang awk BEGIN { FS + } { for (i 1; i NF; i++) words++ } END { for (i in words) print i, words }    Blok  BEGIN   ustawia separator pola na dowolny znak nie będący literą. Warto zauważyć, że separatory mogą być też wyrażeniami regularnymi.
2	18	AWK	Następnie następuje akcja wykonywana na każdej linii wejścia: dla każdego pola linii zwiększana jest liczba razy, jaką to słowo (uprzednio zamienione na małe litery) wystąpiło. Na końcu wypisywane są wszystkie słowa wraz z częstotliwościami występowania. Samodzielne skrypty AWK Podobnie jak wiele innych języków skrypt AWK można napisać poprzedzając go znakiem shebang. Dla przykładu komendę  hello.awk   wypisującą Hello, world! można napisać tworząc plik o nazwie  hello.awk   zawierający następujące linijki:   lang awk #!  usr bin awk -f BEGIN { print Hello, world!
2	19	AWK	}   Opcja  -f   informuje awk, że następny argument to plik, z którego należy przeczytać program. Jest on tam umieszczany przez powłokę podczas działania. Przypisy Zobacz też sed perl polecenia systemu operacyjnego Unix Linki zewnętrzne by Henry Spencer. : TCP IP Internetworking with Gawk
4	0	Alergologia	– dziedzina medycyny zajmująca się rozpoznawaniem i leczeniem schorzeń alergicznych   . Zobacz też alergen Przypisy Linki zewnętrzne
6	0	ASCII	(czyt. aski, skrót od ang. American Standard Code for Information Interchange) – siedmiobitowy system kodowania znaków, używany we współczesnych komputerach oraz sieciach komputerowych, a także innych urządzeniach wyposażonych w mikroprocesor. Przyporządkowuje liczbom z zakresu 0−127: litery alfabetu angielskiego, cyfry, znaki przestankowe i inne symbole oraz polecenia sterujące. Na przykład litera „a” jest kodowana jako liczba 97, a znak spacji jest kodowany jako 32. Większość współczesnych systemów kodowania znaków jest rozszerzeniem standardu ASCII. ASCII jest tradycyjną nazwą tego zestawu znaków, jednak IANA zaleca używanie określenia US-ASCII, które podkreśla pochodzenie standardu, oraz to, pod kątem jakich znaków był projektowany (ASCII nie zawiera na przykład liter diakrytyzowanych, powszechnych w alfabetach europejskich).
6	1	ASCII	ASCII znajduje się na liście kamieni milowych IEEE. Przegląd Standard ASCII został stworzony na podstawie kodu telegraficznego. Prace nad nim rozpoczęły się 6 października 1960 roku, podczas pierwszego spotkania grupy X3.2 American National Standards Institute (ANSI). Trzy lata później, w 1963 roku, została udostępniona pierwsza wersja standardu ASCII. W porównaniu do wcześniejszych systemów kodowania znaków, ten zestaw znaków był wygodny w użyciu do sortowania alfabetycznego tekstów, zmiany wielkości znaków, a także wspierał urządzenia inne niż dalekopisy. Od czasu wprowadzenia na rynek, ASCII został czterokrotnie zaktualizowany – w 1967, 1968, 1977 i 1986 roku.
6	2	ASCII	Każdy znak w kodzie ASCII jest przedstawiany jako 7-bitowa liczba całkowita. 95 spośród nich stanowią znaki drukowalne: małe i wielkie litery alfabetu łacińskiego, cyfry, znaki przestankowe oraz inne symbole. Standard ten został stworzony do obsługi języka angielskiego, dlatego pośród liter, które znajdują się w tabeli, nie ma żadnych diakrytyzowanych. Większość znaków sterujących jest dzisiaj przestarzała – zostały one pomyślane głównie dla dalekopisów. Standard ASCII był najpopularniejszym zestawem znaków używanym w internecie do grudnia 2007, kiedy to został zastąpiony przez UTF-8. Kodowanie UTF-8 jest wstecznie kompatybilne z ASCII.
6	3	ASCII	Historia Kod ASCII został opublikowany jako standard ASA X3.4-1963. Zestaw znaków w niewielkim stopniu różnił się od obecnego. Nieprzypisana była 1 sekwencja sterująca oraz 28 pozycji zarezerwowanych do późniejszego wykorzystania. W grupie roboczej toczyła się dyskusja, czy należy do kodu wprowadzić małe litery, czy też więcej znaków sterujących. W maju 1963 zadecydowano, by tzw. patyki szósty i siódmy wypełnić małymi literami alfabetu łacińskiego. Spowodowało to, że między wielką a małą literą jest tylko jeden bit różnicy (np. literze „A” jest przyporządkowany kod 65 (1ub0 b u00001), a „a” – 97 (1ub1 b u00001)), co ułatwiało konstruowanie klawiatur oraz porównywanie tekstów nieuwzględniające wielkości liter.
6	4	ASCII	Ta zmiana weszła do standardu ASCII dopiero w 1967 roku. Do standardu ASCII z 1963 roku zostały wprowadzone jeszcze następujące zmiany: wprowadzenie znaków takich jak nawiasy klamrowe oraz kreska pionowa, zmiana nazwy niektórych kodów kontrolnych (np. SOM zmieniono na SOH), przeniesienie lub usunięcie niektórych znaków kontrolnych (np. usunięto RU). Standard ASCII był uaktualniany czterokrotnie – w latach 1967, 1968, 1977 i 1986. Przygotowany został także piąty standard – z 1965 roku, ale nie został opublikowany (mimo wszystko był używany przez niektóre maszyny IBM).
6	5	ASCII	Założenia przyjęte podczas projektowania Ilość bitów Grupa X3.2 projektowała ASCII na podstawie dawniejszych zestawów znaków, przeznaczonych dla dalekopisów. Zawierały one 26 liter, 10 cyfr oraz od 11 do 25 symboli. Aby uwzględnić je wszystkie oraz znaki kontrolne zgodne ze standardami CCITT ITA2 (1924), FIELDATA (1956–57) oraz wczesnym EBCDIC (1963), potrzeba było więcej niż 64 znaki. Można by je zmieścić na 6 bitach używając dwóch zestawów znaków i specjalnych kodów SHIFT zmieniających używany zestaw (jak np. w ITA2). Jednak wiadomości zakodowane w ten sposób łatwo mogły ulec zniekształceniu, ponieważ przekłamanie podczas transmisji kodu SHIFT mogłoby zmienić brzmienie dużej części tekstu.
6	6	ASCII	Grupa odpowiedzialna za sformułowanie standardu ASCII sprzeciwiała się temu, dlatego kod musiał używać co najmniej 7 bitów na jeden znak. Rozważano także wykorzystanie ośmiu bitów, co pozwoliłoby na zastosowanie większego zestawu znaków, jednak zadecydowano, że ASCII będzie siedmiobitowy, ponieważ każdy dodatkowy bit zwiększyłby długość wiadomości, a co za tym idzie – również koszt jej przesłania. Ówczesne karty dziurkowane mogły przechować na jednej pozycji osiem bitów, co można było wykorzystać do przechowywania bitu parzystości. Urządzenia niestosujące kontroli błędów przechowywały tam 0. Niektóre drukarki korzystały z ósmego bitu, by obsługiwać kursywę.
6	7	ASCII	Podział na grupy znaków Kod ASCII został podzielony na dwie grupy – dwa patyki (zerowy i pierwszy) przeznaczone na znaki sterujące oraz sześć patyków (od drugiego do siódmego) zawierających znaki drukowalne (wyjątkiem jest znak 127: DEL). Znak spacji został umieszczony pod adresem 0x20, czyli przed wszystkimi innymi literami, aby ułatwić sortowanie. Z tego samego względu, wiele symboli używanych jako separatory znajduje się przed literami i cyframi – na patyku drugim. Grupa robocza zadecydowała, że wydzielenie sensownego 64-znakowego (sześciobitowego) alfabetu z ASCII ma być łatwe i taki alfabet powinien być jednym ciągłym blokiem.
6	8	ASCII	Z tego powodu małe litery nie są przeplecione z wielkimi. Wielka litera A została umieszczona na pozycji 0x41, w celu zgodności z brytyjską propozycją standardu kodowania znaków. Cyfry 0–9 składają się z bitów 011 oraz, następującej po nich, binarnej reprezentacji liczb odpowiadających każdej z cyfr. Ułatwia to konwersję liczb na system binary-coded decimal. Pozycja większości znaków niealfanumerycznych jest związana z ich umiejscowieniem na klawiaturach mechanicznych maszyn do pisania . Standardowy układ klawiszy pochodzi z maszyny Remington No. 2 z 1878 roku, pierwszej z klawiszem Shift. Klawiszom  23456789-   odpowiadały, kolejno, znaki  #$%_'()  .
6	9	ASCII	Początkowo, na klawiaturach maszyn do pisania nie używano cyfr 0 i 1, ponieważ mogły one być zastąpione przez O (wielkie o) oraz l (małe L). Pary  1!   oraz  0)   stały się popularne, gdy klawisze z tymi cyframi weszły do użycia. Znaki  !#$%   zostały umieszczone na drugim patyku, obok odpowiadających im cyfr . Ze względu na to, że zero znajduje się w tabeli kodu ASCII obok spacji i nie można tam wstawić nawiasu zamykającego, znak podkreślenia został usunięty (wstawiono go w 1967 roku za wielkimi literami), a za procentem znajdują się znaki odpowiadające kolejnym cyfrom (tj.  '()  ).
6	10	ASCII	Taki układ był często spotykany na europejskich maszynach do pisania. Para znaków   ?   pochodzi również z maszyny No. 2, natomiast  ,lt; .gt;   były używane tylko na części klawiatur. Na pozostałych kropkę i przecinek można było wpisać zarówno z naciśniętym klawiszem Shift, jak i bez niego. Standard ASCII rozbił znaki  ;:  , spotykane dotąd na jednym klawiszu, oraz zmienił układ symboli matematycznych (zamiast najczęstszego wariantu  -* +   było  :* ;+ -   ).
6	11	ASCII	Niektóre, popularne w USA znaki, takie jak  ½¼¢  , nie zostały uwzględnione, podczas gdy wprowadzono: diakrytyki  ^~   do użytku międzynarodowego oraz znaki  lt;gt;\  . Symbol @ nie był powszechny w Europie, dlatego grupa X3.2 spodziewała się umieszczenia w jego miejscu litery À we francuskiej odmianie standardu. Z tego względu małpa została umieszczona na pozycji 0x40, czyli tuż przed wielkim A. Najważniejszymi kodami sterującymi były: Start of message (SOM), End of address (EOA), End of message (EOM), End of transmission (EOT), Who are you?
6	12	ASCII	(WRU), Are you? (RU), Reserved device control (DC0), Synchronous idle (SYNC) i Acknowledge (ACK). Zostały one rozmieszczone w ten sposób, by odległość Hamminga między nimi była jak największa. Podział Znaki sterujące Standard ASCII przeznacza pierwsze 32 kody (0–31) na znaki sterujące. Nie są one przeznaczone do przenoszenia drukowalnych symboli, lecz do sterowania urządzeniem odbierającym dane. Na przykład, znak 10 (LF) oznaczający przejście do nowej linii, powoduje przesunięcie papieru w drukarce, a znak 8, czyli Backspace powodował cofnięcie karetki o jedno pole.
6	13	ASCII	ASCII nie definiuje żadnego mechanizmu pozwalającego na formatowanie tekstu w obrębie jednej linii. Znaki drukowalne Kody 0x20 – 0x7E reprezentują litery, cyfry oraz inne, możliwe do wyświetlenia na ekranie, symbole. Standard ASCII definiuje łącznie (wliczając spację) 95 znaków drukowalnych:   !#$%'()*+,-. 0123456789:; ?@ABCDEFGHIJKLMNOPQRSTUVWXYZ^_abcdefghijklmnopqrstuvwxyz
7	0	Atom	– podstawowy składnik materii. Składa się z małego dodatnio naładowanego jądra o dużej gęstości i otaczającej go chmury elektronowej o ujemnym ładunku elektrycznym. Słowo atom pochodzi z greckiego – átomos (od α-, „nie-” + τέμνω – temno, „ciąć”  name liddell_scott_to_cut  ), oznaczającego coś, czego nie da się przeciąć ani podzielić  name liddell_scott_uncuttable  . Idea istnienia niepodzielnych składników materii pojawiła się już w pismach starożytnych filozofów indyjskich i greckich. W XVII i XVIII wieku chemicy potwierdzili te przypuszczenia, identyfikując pierwiastki chemiczne i pokazując, że reagują one ze sobą w ściśle określonych proporcjach.
7	1	Atom	W XIX wieku odkryto ruchy Browna, będące pośrednim dowodem ziarnistości materii. Na początku XX wieku fizycy zbadali wewnętrzną strukturę atomów, pokazując tym samym, że są one podzielne. Teorie mechaniki kwantowej pozwoliły stworzyć matematyczne modele wnętrza atomu  name haubold_mathai1998     . Atomy mają rozmiary rzędu 10sup−10 sup m i masę rzędu 10sup−26 sup – 10sup−25 sup kg. Można je obserwować przez skaningowy mikroskop tunelowy. Ponad 99,9% masy atomu jest zawarte w jego jądrze. Jądro atomowe zbudowane jest z nukleonów: protonów o dodatnim ładunku elektrycznym i elektrycznie obojętnych neutronów.
7	2	Atom	Chmurę elektronową tworzą elektrony związane z jądrem przez oddziaływanie elektromagnetyczne. Podobne oddziaływanie pozwala atomom łączyć się w cząsteczki. Atom jest elektrycznie obojętny, gdy liczba elektronów jest równa liczbie protonów. W przeciwnym przypadku ma ładunek i nazywany jest jonem. Główne właściwości chemiczne atomów określa liczba protonów w jądrze (liczba atomowa), gdyż determinuje ona strukturę chmury elektronowej oraz liczbę elektronów koniecznych do tego, aby atom był elektrycznie obojętny. Elektrony związane w atomach rozłożone są na powłokach, między którymi mogą przechodzić emitując bądź absorbując fotony o określonej energii. Struktura chmury elektronowej wpływa na chemiczne właściwości atomów i większość ich właściwości magnetycznych.
7	3	Atom	Zbiory atomów o tej samej liczbie atomowej stanowią pierwiastki chemiczne. Atomy mające tę samą liczbę protonów, ale różniące się liczbą neutronów w jądrze to izotopy  name leigh1990  . Suma protonów i neutronów w jądrze atomu określana jest jako liczba masowa. Wszystkie pierwiastki mają niestabilne izotopy. Ich jądra ulegają spontanicznemu rozpadowi, co zazwyczaj prowadzi do powstania atomów innych pierwiastków. Rozpadowi temu towarzyszy emisja promieniowania jonizującego. Zjawisko to jest nazywane naturalną radioaktywnością  name slac_20090615  . Historia Atomizm Pomysł, że materia składa się z mikroskopijnych składników, których nie da się w nieskończoność dzielić na mniejsze części, był znany już w starożytności.
7	4	Atom	Nie opierał się jednak na żadnych danych empirycznych, a jedynie stanowił jedną z filozoficznych koncepcji natury rzeczywistości. Cechy tych mikroskopijnych składników były odmiennie opisywane przez różne szkoły filozoficzne, często uwzględniając ich duchowe właściwości. Istnienie atomów zostało powszechnie zaakceptowane w XVIII wieku, gdy okazało się, że pozwala w elegancki sposób opisać prawa chemii  name Ponomarev  . Najstarsze odniesienia do atomów można znaleźć w pismach poświęconych dźinizmowi napisanych w VI wieku p.n.e. w Indiach      . Szkoły filozoficzne Njaja i Waiśeszika opracowały zawiłe teorie, opisujące łączenie się atomów w bardziej złożone obiekty   .
7	5	Atom	W cywilizacji zachodniej odniesienia do atomów pojawiły się około sto lat później w pismach Leukipposa i zostały usystematyzowane przez jego ucznia Demokryta. Około 450 roku p.n.e. Demokryt wprowadził słowo átomos (niepodzielny). W latach 50 p.n.e. Lukrecjusz twierdził, iż świat składa się jedynie z atomów i pustki .  . Choć te koncepcje były czysto filozoficzne, współczesna nauka zaadaptowała tę nazwę  name Ponomarev  . W XIII wieku w alchemii pojawiła się koncepcja korpuskularyzmu. Za jej autora uważa się alchemika podpisującego się Geber   .
7	6	Atom	Według tej koncepcji wszystkie fizyczne obiekty posiadają wewnętrzną i zewnętrzną warstwę z mikroskopijnych cząstek  name Levere   . Przypominało to teorię atomizmu, z wyjątkiem odrzucenia koncepcji, że te cząsteczki są niepodzielne. Przykładowo spekulowano, że rtęć może wnikać do wnętrza metali i zmieniać ich wewnętrzną strukturę, co miało umożliwić wytwarzanie złota  name pratt20070928  . Koncepcja ta zdominowała alchemię na następnych kilkaset lat. W 1624 poglądy atomistyczne odnowił Pierre Gassendi w dziele Exercitationes paradoxicae adversus Aristoteleos. W 1661 roku Robert Boyle opublikował traktat The Sceptical Chymist, w którym przekonywał, że materia zbudowana jest z kombinacji wielu różnych korpuskuł zamiast z klasycznych czterech żywiołów (powietrza, ziemi, wody i ognia)   .
7	7	Atom	Koncepcji tej użył dziesięć lat później Izaak Newton do opracowania korpuskularnej teorii światła  name Levere    name kemerling20020808  . W 1758 atomizm był postulowany również przez Rogera Boscovicha    .  . Początki naukowej teorii atomu Jakob Hermann w 1716 roku w dziele Phoronomia opisał gaz jako składający się z cząsteczek poruszających się z różnymi prędkościami. Powiązał on ciepło gazu z kwadratem średniej prędkości jego cząsteczek   . Daniel Bernoulli w 1738 roku opublikował Hydrodynamica, w której m.in. wyłożył podstawy kinetyczno-molekularnej teorii gazów.
7	8	Atom	Wyjaśnił on transportowanie ciepła przez gazy oraz istnienie ciśnienia gazu poprzez oddziaływanie jego cząsteczek z otoczeniem .     . Wraz z przekształcaniem się chemii w naukę ścisłą nastąpił dalszy rozwój teorii atomów. W 1789 roku Antoine Lavoisier odkrył prawo zachowania masy i zdefiniował pierwiastek chemiczny jako podstawową substancję, która nie może już być rozdzielona metodami chemicznymi  name lavoisier_eoc  . W 1803 roku John Dalton skorzystał z koncepcji atomów do wytłumaczenia, czemu pierwiastki wchodzą w reakcje w stosunkach ilościowych dających się przedstawić w postaci niewielkich liczb naturalnych (prawo stosunków wielokrotnych) i czemu jedne gazy łatwiej się rozpuszczają w wodzie niż inne.
7	9	Atom	Postulował, że każdy pierwiastek składa się z atomów jednego, unikalnego typu i że te atomy mogą się łączyć, tworząc związki chemiczne     name Dalton  . Postawienie tych hipotez uczyniło Daltona twórcą współczesnej teorii atomów  name patterson1970     . Fakty doświadczalne mające w przyszłości stanowić dodatkowe potwierdzenie teorii atomów pojawiły się w 1827 roku, gdy botanik Robert Brown odkrył zjawisko spontanicznego chaotycznego ruchu pyłków kwiatowych zawieszonych w wodzie. Zjawisko to zostało potem nazwane ruchami Browna. Jego wyjaśnienie przez termiczne ruchy cząsteczek wody zasugerował w 1877 roku Joseph Delsaulx     name Ebeling   , a w 1905 roku Albert Einstein przedstawił jego pełną matematyczną analizę  name adp322_8_549        name lee_hoon1995  .
7	10	Atom	Fundamentalny wkład do teorii ruchów Browna wniósł w latach 1906–1917 Marian Smoluchowski (tworząc przy okazji nową gałąź fizyki statystycznej określanej obecnie jako procesy stochastyczne)  name Ebeling    name Einstein  . Analiza Einsteina została potwierdzona eksperymentalnie po raz pierwszy już w 1906 roku przez Theodora Svedberga  name Ebeling  , a Jean Baptiste Perrin wykorzystał teoretyczne prace Einsteina i Smoluchowskiego do eksperymentalnego wyznaczenia mas i „rozmiarów” atomów (1908) potwierdzając ostatecznie teorię Daltona  name Ebeling    name Perrin    name e31_2_50     .
7	11	Atom	W 1869 Dmitrij Mendelejew opublikował swój układ okresowy pierwiastków  name pte20071101  . Układ przedstawiał wizualnie prawo okresowości głoszące, że właściwości chemiczne pierwiastków powtarzają się okresowo, gdy uporządkuje się te pierwiastki zgodnie z ich masami atomowymi  name Scerri  . Wewnętrzna struktura i teoria kwantowa W 1897 roku J.J. Thomson, badając promienie katodowe, odkrył elektrony i doszedł do wniosku, że znajdują się one w każdym atomie. Tym samym obalił tezę, że atomy są ostatecznymi, niepodzielnymi elementami materii  name nobel1096  . Stworzył pierwszy model struktury atomu, w którym ujemnie naładowane elektrony unoszą się w jednorodnej, dodatnio naładowanej kuli.
